Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,balance-scale,CBM,3,OK,0.9523809523809523,0.9950642325895874,0.9673835125448029,0.7999999999999999,0.8403820285176217,0.9172293025456485,v25(p_c=0),13.1
42,balance-scale,CBM,4,OK,0.9841269841269841,0.9970250169033129,0.9444444444444445,0.9885057471264368,0.9638490164805954,0.9729158085985287,v25(p_c=0),13.1
42,balance-scale,CBM,5,OK,0.9516129032258065,0.9921630094043888,0.8571428571428571,0.9655172413793104,0.8913381939697729,0.919584695374887,v25(p_c=0),17.7
42,balance-scale,CBM,6,OK,0.9354838709677419,0.9402190167162945,0.882183908045977,0.8432676518883415,0.8598507763662028,0.8862293193420129,v26 main_pc0,15.4
42,balance-scale,CBM,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,v25(p_c=0),16.4
42,balance-scale,CBM,8,OK,0.9354838709677419,0.993922906565695,0.9568452380952381,0.7880952380952381,0.8288446526151444,0.8875430409455829,v26 main_pc0,11.3
42,balance-scale,CBM,9,OK,0.9516129032258065,0.9949714973708782,0.876984126984127,0.9099343185550083,0.8913381939697729,0.916603228970579,v25(p_c=0),21.4
42,bank,CBM_KE,0,OK,0.894,0.9183049242424243,0.7547416430279771,0.6734848484848485,0.70291146761735,0.42044650239234943,v25(p_c=0),247.3
42,bank,CBM_KE,1,OK,0.905,0.8979071969696969,0.7856473316148448,0.7193181818181817,0.7462057763565302,0.5005902652308892,v26 main_pc0,84.2
42,bank,CBM_KE,2,OK,0.904,0.8969981060606059,0.784209454989568,0.7115530303030303,0.7402344384193266,0.49040950824312446,v25(p_c=0),62.2
42,bank,CBM_KE,3,OK,0.904,0.8979829545454545,0.782051282051282,0.71875,0.7446129289704708,0.49678453256404004,v25(p_c=0),398.9
42,bank,CBM_KE,4,OK,0.901,0.8785058152107484,0.7710707891174287,0.7334452185522616,0.7501709688571709,0.5031110398655636,v25(p_c=0),70.9
42,bank,CBM_KE,5,OK,0.896,0.9192169915098863,0.7560435394239307,0.7412912870561024,0.7483327041650938,0.49711598312667493,v25(p_c=0),379.1
42,bank,CBM_KE,6,OK,0.905,0.8790135296495829,0.7799161268892211,0.7535375473631757,0.7657554141320992,0.5328010821268762,v25(p_c=0),55.3
42,bank,CBM_KE,7,OK,0.893,0.9165467896463863,0.7523653566229986,0.6825703513571959,0.7092193763163258,0.42929911171137963,v25(p_c=0),424.0
42,bank,CBM_KE,8,OK,0.879,0.5133980199136885,0.4395,0.5,0.46780202235231505,0.0,v25(p_c=0),32.8
42,bank,CBM_KE,9,OK,0.876,0.7790784042723229,0.6887166326227763,0.6016322078996607,0.6252372489996252,0.2769815014822605,v26 main_pc0,327.1
42,bank,CBM,0,OK,0.89,0.8249147727272729,0.7388750600462903,0.7071969696969698,0.7213186189564142,0.44494578805860385,v26 main_pc0,419.8
